path	inventory_origin	head_presence	surface_kind	disposition	implementation	rationale_and_owner	verification
server/packages/happyherd-app/sources/hooks/useImagePicker.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useMachineFileUpload.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useOfflineMachineTroubleshooting.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useSessionQuickActions.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useStartSessionFromDraft.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useTauriZoom.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useVoiceDictation.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/hooks/useWorktreeCleanup.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/modal/ModalManager.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/modal/ModalProvider.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/modal/components/BaseModal.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/modal/components/CustomModal.tsx	issue-baseline	present	component	adapt	retained-source	Shared production host/control adaptation via CommandPalette, CommandPalette/CommandPaletteModal. Retain wrapper/interaction contract.	source-only; rendered-unproved
server/packages/happyherd-app/sources/modal/components/WebAlertModal.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/modal/components/WebPromptModal.tsx	issue-baseline	present	component	adapt	direct-edit	Direct visual adaptation; preserve handlers, state ownership, protocol values and localized copy.	source-only; rendered-unproved
server/packages/happyherd-app/sources/realtime/RealtimeProvider.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/realtime/RealtimeProvider.web.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/realtime/RealtimeSession.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/realtime/RealtimeVoiceSession.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/realtime/RealtimeVoiceSession.web.tsx	issue-baseline	present	component	keep	retained-source	Retain provider/platform/context component without product-owned palette; review consuming host visually.	source-only; rendered-unproved
server/packages/happyherd-app/sources/sync/ops.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/sync/storage.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/sync/suggestionCommands.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/sync/sync.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/theme.css	issue-baseline	present	foundation	adapt	direct-edit	Map KILV v3 light/dark tokens, font families and geometry through existing Unistyles/platform boundary.	source-only; rendered-unproved
server/packages/happyherd-app/sources/theme.dark.json	issue-baseline	present	theme-reference	keep	direct-edit	Retain generated/design-reference source; Unistyles theme.ts is runtime authority, never load compiled JSON for runtime colors.	context-only
server/packages/happyherd-app/sources/theme.figma.json	issue-baseline	present	theme-reference	keep	retained-source	Retain generated/design-reference source; Unistyles theme.ts is runtime authority, never load compiled JSON for runtime colors.	context-only
server/packages/happyherd-app/sources/theme.gen.ts	issue-baseline	present	theme-reference	keep	direct-edit	Retain generated/design-reference source; Unistyles theme.ts is runtime authority, never load compiled JSON for runtime colors.	context-only
server/packages/happyherd-app/sources/theme.light.json	issue-baseline	present	theme-reference	keep	direct-edit	Retain generated/design-reference source; Unistyles theme.ts is runtime authority, never load compiled JSON for runtime colors.	context-only
server/packages/happyherd-app/sources/theme.ts	issue-baseline	present	foundation	rebuild	direct-edit	Map KILV v3 light/dark tokens, font families and geometry through existing Unistyles/platform boundary.	source-only; rendered-unproved
server/packages/happyherd-app/sources/unistyles.ts	issue-baseline	present	foundation	adapt	retained-source	Map KILV v3 light/dark tokens, font families and geometry through existing Unistyles/platform boundary.	source-only; rendered-unproved
server/packages/happyherd-app/sources/utils/copySessionMetadataToClipboard.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/utils/deviceCalculations.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
server/packages/happyherd-app/sources/utils/heartbeatCommand.ts	issue-baseline	present	context	keep	retained-source	Preserve runtime/configuration contract; visual adaptation belongs to consuming theme/control.	context-only
